Kickstarter Link,RPGGeek List Item,RPGGeek List Page,KickTraq Link,Type,Non-5E: For RPG,RPG: related to,Project Name,FundedDate,Ended?,Currency,Funding Level,Exchange Rate,LevelUSD,Funded?,Cancelled?,Reached Goal?,ExtractedFunding,ExtractedProgress,ExtractedTrend,Funded Value,Last Updated,Start Date,,,OSR Core,OSR Adjacent
https://www.kickstarter.com/projects/stormbunny/world-of-alessia-campaign-primer-for-5e-dandd-and?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6143323#item6143323,12,https://www.kicktraq.com/projects/stormbunny/world-of-alessia-campaign-primer-for-5e-dandd-and/,5E,,,World of Alessia Campaign Primer for 5e D&D & Starfinder,11-Jun-18,Y,USD,"21,609.00",1,"21,609.00",Y,N,Y,"$21,609 ",144.00%,Ended,21609,1.61117E+12,May 12 2018,,,,
https://www.kickstarter.com/projects/957673959/faxions?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6083122#item6083122,10,https://www.kicktraq.com/projects/957673959/faxions/,RPG,,,Faxions,11-Jun-18,Y,USD,63,1,Not Funded,N,N,N,$63 ,0.00%,Ended,0,1.61117E+12,April 12 2018,,,,
https://www.kickstarter.com/projects/changelinggames/galloping-stars-rpg-a-pony-inspired-sci-fi-rolepla?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6143326#item6143326,12,https://www.kicktraq.com/projects/changelinggames/galloping-stars-rpg-a-pony-inspired-sci-fi-rolepla/,RPG,,,Galloping Stars RPG - A Pony-Inspired Sci-Fi Roleplay Game,11-Jun-18,Y,USD,"5,507.00",1,Not Funded,N,N,N,"$5,507 ",68.00%,Ended,0,1.61117E+12,May 12 2018,,,,
https://www.kickstarter.com/projects/1611996272/agents-of-concordia-the-roleplaying-game?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6111937#item6111937,11,https://www.kicktraq.com/projects/1611996272/agents-of-concordia-the-roleplaying-game/,RPG,,,Agents of Concordia the Roleplaying game,14-Jun-18,Y,SEK,"250,436.00",0.11431,"28,627.34",Y,N,Y,"kr250,436 SEK",125.00%,Ended,28627.34,1.61117E+12,May 1 2018,,,,
https://www.kickstarter.com/projects/hithrael/helheim-unbound-core-rulebook?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6163238#item6163238,13,https://www.kicktraq.com/projects/hithrael/helheim-unbound-core-rulebook/,RPG,,,Helheim Unbound: Core Rulebook,15-Jun-18,Y,USD,"3,404.00",1,Not Funded,N,N,N,"$3,404 ",46.00%,Ended,0,1.61117E+12,May 24 2018,,,,
https://www.kickstarter.com/projects/563681582/the-curse-of-roslof-keep-high-level-1e-and-5e-gami?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6175699#item6175699,13,https://www.kicktraq.com/projects/563681582/the-curse-of-roslof-keep-high-level-1e-and-5e-gami/,5E,,,The Curse of Roslof Keep high level 1E & 5E gaming adventure,16-Jun-18,Y,USD,"9,440.00",1,"9,440.00",Y,N,Y,"$9,440 ",188.00%,Ended,9440,1.61117E+12,May 31 2018,,,,
https://www.kickstarter.com/projects/keenandunham/necrotopia-handbook-to-the-apocalypse?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6149305#item6149305,12,https://www.kicktraq.com/projects/78190667/necrotopia-handbook-to-the-apocalypse/,RPG,,,Necrotopia: Handbook to the Apocalypse,16-Jun-18,Y,USD,299,,Not Funded,N,Y,N,$299 ,74.00%,Cancelled,0,1.61117E+12,May 17 2018,,,,
https://www.kickstarter.com/projects/sinopapublishing/the-steel-road-exotic-weapons-for-5th-edition?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6163233#item6163233,13,https://www.kicktraq.com/projects/82574073/the-steel-road-exotic-weapons-for-5th-edition/,5E,,,The Steel Road: Exotic Weapons for 5th Edition,21-Jun-18,Y,USD,"4,247.00",1,"4,247.00",Y,N,Y,"$4,247 ",424.00%,Ended,4247,1.61117E+12,May 24 2018,,,,
https://www.kickstarter.com/projects/matthewjhanson/the-runewild-a-fey-themed-5e-sandbox-campaign?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6160730#item6160730,13,https://www.kicktraq.com/projects/matthewjhanson/the-runewild-a-fey-themed-5e-sandbox-campaign/,5E,,,The Runewild - A Fey-Themed 5e Sandbox Campaign,21-Jun-18,Y,USD,"5,123.00",1,Not Funded,N,N,N,"$5,123 ",85.00%,Ended,0,1.61117E+12,May 23 2018,,,,
https://www.kickstarter.com/projects/ckg/harvesters-the-role-playing-game?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6193605#item6193605,14,https://www.kicktraq.com/projects/676918054/harvesters-the-role-playing-game/,non-5E,https://rpggeek.com/rpg/5011/harvesters,,Harvesters the Role Playing Game,22-Jun-18,Y,USD,"9,822.00",1,"9,822.00",Y,N,Y,"$9,822 ",982.00%,Ended,9822,1.61117E+12,June 8 2018,,,,
https://www.kickstarter.com/projects/gaminghonors/the-peasants-fell-bargain-dcctm-compatible-rpg-adv?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6161919#item6161919,13,https://www.kicktraq.com/projects/678371966/the-peasants-fell-bargain-dcctm-compatible-rpg-adv/,non-5E,https://rpggeek.com/rpg/10737/dungeon-crawl-classics-role-playing-game,,The Peasants' Fell Bargain: DCC™-Compatible RPG Adventure,23-Jun-18,Y,USD,"5,706.00",1,"5,706.00",Y,N,Y,"$5,706 ",1141.00%,Ended,5706,1.61117E+12,May 24 2018,,,,1
https://www.kickstarter.com/projects/zencala/the-mineral-point-vampire?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6163237#item6163237,13,https://www.kicktraq.com/projects/141004033/the-mineral-point-vampire/,5E,,,The Mineral Point Vampire,24-Jun-18,Y,USD,509,1,Not Funded,N,N,N,$509 ,25.00%,Ended,0,1.61117E+12,May 25 2018,,,,
https://www.kickstarter.com/projects/1990654819/acute-paranoia-a-box-full-of-treason-and-summary-e?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6163235#item6163235,13,https://www.kicktraq.com/projects/1990654819/acute-paranoia-a-box-full-of-treason-and-summary-e/,non-5E,https://rpggeek.com/rpg/26094/paranoia-rebooted,,ACUTE PARANOIA: A box full of treason and summary executions,24-Jun-18,Y,GBP,"68,353.00",1.3261,"90,642.91",Y,N,Y,"£68,353",341.00%,Ended,90642.91,1.61117E+12,May 25 2018,,,,
https://www.kickstarter.com/projects/1074093017/from-beyond-first-strike-sci-fi-rpg-starfinder-adv?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6149304#item6149304,12,https://www.kicktraq.com/projects/1074093017/from-beyond-first-strike-sci-fi-rpg-starfinder-adv/,non-5E,https://rpggeek.com/rpg/43232/starfinder-system-compatible-product,,FROM BEYOND:First Strike Sci-fi RPG Starfinder Adventure,25-Jun-18,Y,MXN,"29,240.00",0.05021,"1,468.14",Y,N,Y,"MX$29,240",265.00%,Ended,1468.14,1.61117E+12,May 16 2018,,,,
https://www.kickstarter.com/projects/384256983/aventura-legacy?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6143305#item6143305,12,https://www.kicktraq.com/projects/384256983/aventura-legacy/,RPG,,,Aventura Legacy,25-Jun-18,Y,USD,"1,189.00",,Not Funded,N,Y,N,"$1,189 ",3.00%,Cancelled,0,1.61117E+12,May 11 2018,,,,
https://www.kickstarter.com/projects/nordgames/spectacular-settlements-for-5th-edition?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6177101#item6177101,13,https://www.kicktraq.com/projects/nordgames/spectacular-settlements-for-5th-edition/,5E,,,Spectacular Settlements for 5th Edition!,27-Jun-18,Y,USD,"102,670.00",1,"102,670.00",Y,N,Y,"$102,670 ",1026.00%,Ended,102670,1.61117E+12,May 31 2018,,,,
https://www.kickstarter.com/projects/herogames/champions-now?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6171135#item6171135,13,https://www.kicktraq.com/projects/herogames/champions-now/,RPG,,https://rpggeek.com/rpg/400/champions-1st-edition,Champions Now,29-Jun-18,Y,USD,"24,610.00",1,"24,610.00",Y,N,Y,"$24,610 ",123.00%,Ended,24610,1.61117E+12,May 29 2018,,,,
https://www.kickstarter.com/projects/limitless-adventures/5th-evolution-new-genres-for-your-5e-game?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6183892#item6183892,13,https://www.kicktraq.com/projects/limitless-adventures/5th-evolution-new-genres-for-your-5e-game/,5E,,,5th Evolution: New Genres for Your 5E Game!,30-Jun-18,Y,EUR,"25,589.00",1.1702,"29,944.25",Y,N,Y,"€25,589",511.00%,Ended,29944.25,1.61117E+12,June 4 2018,,,,
https://www.kickstarter.com/projects/1468984883/scales-and-tales-an-rpg-for-all-ages?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6157136#item6157136,12,https://www.kicktraq.com/projects/1468984883/scales-and-tales-an-rpg-for-all-ages/,RPG,,,"Scales & Tales, an RPG for all ages",30-Jun-18,Y,USD,"10,544.00",1,"10,544.00",Y,N,Y,"$10,544 ",319.00%,Ended,10544,1.61117E+12,May 21 2018,,,,
https://www.kickstarter.com/projects/adventureguild/quest-the-roleplaying-adventure-game-for-everyone?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6187582#item6187582,13,https://www.kicktraq.com/projects/tc3/quest-the-roleplaying-adventure-game-for-everyone/,RPG,,,Quest: the roleplaying adventure game for everyone,30-Jun-18,Y,USD,"153,568.00",1,"153,568.00",Y,N,Y,"$153,568 ",236.00%,Ended,153568,1.61117E+12,June 5 2018,,,,
https://www.kickstarter.com/projects/1730454032/the-black-hack-rpg-second-edition?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6186640#item6186640,13,https://www.kicktraq.com/projects/1730454032/the-black-hack-rpg-second-edition/,non-5E,https://rpggeek.com/rpg/34765/black-hack-1st-2nd-ed,,The Black Hack RPG Second Edition,1-Jul-18,Y,GBP,"54,122.00",1.32066,"71,476.76",Y,N,Y,"£54,122",1082.00%,Ended,71476.76,1.61117E+12,June 5 2018,,,,1
https://www.kickstarter.com/projects/darknaga/dark-naga-carcosa-for-5th-edition?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6183884#item6183884,13,https://www.kicktraq.com/projects/darknaga/dark-naga-carcosa-for-5th-edition/,5E,,,Dark Naga - Carcosa for 5th Edition,1-Jul-18,Y,USD,"5,650.00",1,"5,650.00",Y,N,Y,"$5,650 ",282.00%,Ended,5650,1.61117E+12,June 1 2018,,,,
https://www.kickstarter.com/projects/1355268003/the-book-of-many-things-print-edition?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6177183#item6177183,13,https://www.kicktraq.com/projects/1355268003/the-book-of-many-things-print-edition/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,The Book of Many Things - Print Edition,1-Jul-18,Y,EUR,"7,000.00",1.1677,"8,173.90",Y,N,Y,"€7,000",3500.00%,Ended,8173.9,1.61117E+12,June 1 2018,,,,
https://www.kickstarter.com/projects/blessedmachine/secret-agents-of-cross-for-savage-worlds?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6177104#item6177104,13,https://www.kicktraq.com/projects/965139169/secret-agents-of-cross-for-savage-worlds/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Secret Agents of CROSS for Savage Worlds,1-Jul-18,Y,USD,"4,107.00",1,"4,107.00",Y,N,Y,"$4,107 ",136.00%,Ended,4107,1.61117E+12,June 1 2018,,,,
https://www.kickstarter.com/projects/evilhat/tachyon-squadron-fate-core-rpg?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6171143#item6171143,13,https://www.kicktraq.com/projects/evilhat/tachyon-squadron-fate-core-rpg/,non-5E,https://rpggeek.com/rpg/203/fate-core,,Tachyon Squadron (Fate Core RPG),3-Jul-18,Y,USD,"25,295.00",1,"25,295.00",Y,N,Y,"$25,295 ",337.00%,Ended,25295,1.61117E+12,May 29 2018,,,,
https://www.kickstarter.com/projects/timfire/the-mountain-witch-samurai-blood-opera-in-mythical?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6186643#item6186643,13,https://www.kicktraq.com/projects/timfire/the-mountain-witch-samurai-blood-opera-in-mythical/,non-5E,https://rpggeek.com/rpg/782/mountain-witch,,The Mountain Witch: Samurai Blood Opera in Mythical Japan,4-Jul-18,Y,USD,"68,593.00",1,"68,593.00",Y,N,Y,"$68,593 ",685.00%,Ended,68593,1.61117E+12,June 5 2018,,,,
https://www.kickstarter.com/projects/gandersnitch/starship-infernum-a-tabletop-rpg-of-interstellar-s?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6187589#item6187589,14,https://www.kicktraq.com/projects/gandersnitch/starship-infernum-a-tabletop-rpg-of-interstellar-s/,RPG,,,Starship Infernum: a tabletop RPG of Interstellar Survival,4-Jul-18,Y,USD,"6,900.00",1,"6,900.00",Y,N,Y,"$6,900 ",111.00%,Ended,6900,1.61117E+12,June 5 2018,,,,
https://www.kickstarter.com/projects/352549847/the-bespoke-bestiary-a-custom-5e-monster-book?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6187601#item6187601,14,https://www.kicktraq.com/projects/352549847/the-bespoke-bestiary-a-custom-5e-monster-book/,5E,,,The Bespoke Bestiary - A Custom 5e Monster Book,5-Jul-18,Y,USD,"8,726.00",1,"8,726.00",Y,N,Y,"$8,726 ",174.00%,Ended,8726,1.61117E+12,June 5 2018,,,,
https://www.kickstarter.com/projects/shiftyginger/gather-children-of-the-evertree?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6187591#item6187591,14,https://www.kicktraq.com/projects/shiftyginger/gather-children-of-the-evertree/,RPG,,,Gather: Children of the Evertree,5-Jul-18,Y,USD,"19,189.00",1,"19,189.00",Y,N,Y,"$19,189 ",191.00%,Ended,19189,1.61117E+12,June 5 2018,,,,
https://www.kickstarter.com/projects/994700393/vault-of-khorror-a-tunnels-and-trolls-gm-adventure?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6190759#item6190759,14,https://www.kicktraq.com/projects/994700393/vault-of-khorror-a-tunnels-and-trolls-gm-adventure/,non-5E,https://rpggeek.com/rpg/22742/deluxe-tunnels-trolls,,Vault of K'Horror A Tunnels & Trolls GM Adventure,6-Jul-18,Y,USD,"10,834.00",1,"10,834.00",Y,N,Y,"$10,834 ",154.00%,Ended,10834,1.61117E+12,June 6 2018,,,,
https://www.kickstarter.com/projects/wadedyer/fragged-dieselpunk-mecha-rpg?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6233778#item6233778,15,https://www.kicktraq.com/projects/wadedyer/fragged-dieselpunk-mecha-rpg/,RPG,,https://rpggeek.com/rpg/25374/fragged-empire,Fragged: Dieselpunk Mecha RPG.,7-Jul-18,Y,AUD,"12,827.00",0.7426,Not Funded,N,N,N,"$12,827 AUD",1.28%,Ended,0,1.61117E+12,June 29 2018,,,,
https://www.kickstarter.com/projects/kendel-ventonda/die-vergessenen-chroniken-nothing-stays-forgotten?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6132476#item6132476,12,https://www.kicktraq.com/projects/kendel-ventonda/die-vergessenen-chroniken-nothing-stays-forgotten/,RPG,,,Die Vergessenen Chroniken - Nothing Stays Forgotten,7-Jul-18,Y,USD,"1,278.00",1,Not Funded,N,N,N,"$1,278 ",7.00%,Ended,0,1.61117E+12,May 8 2018,,,,
https://www.kickstarter.com/projects/sidequests/sidequests-tip-top-taverns-for-dnd-pathfinder-rpgs?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6213613#item6213613,15,https://www.kicktraq.com/projects/sidequests/sidequests-tip-top-taverns-for-dnd-pathfinder-rpgs/,5E,,,"SideQuests: Tip-Top Taverns! for DND, Pathfinder, RPGs",8-Jul-18,Y,CAD,"6,283.00",0.76352,"4,797.20",Y,N,Y,"$6,283 CAD",628.00%,Ended,4797.2,1.61117E+12,June 18 2018,,,,
https://www.kickstarter.com/projects/377598631/quantum-black-dark-designs?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6193605#item6193605,14,https://www.kicktraq.com/projects/377598631/quantum-black-dark-designs/,non-5E,https://rpggeek.com/rpg/33791/quantum-black,,Quantum Black: Dark Designs,8-Jul-18,Y,USD,"5,398.00",1,"5,398.00",Y,N,Y,"$5,398 ",154.00%,Ended,5398,1.61117E+12,June 8 2018,,,,
https://www.kickstarter.com/projects/966071466/the-eye-of-the-cyclops-from-forge-of-ice?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6211855#item6211855,14,https://www.kicktraq.com/projects/966071466/the-eye-of-the-cyclops-from-forge-of-ice/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,The Eye of the Cyclops from Forge of Ice,8-Jul-18,Y,USD,"12,886.00",1,"12,886.00",Y,N,Y,"$12,886 ",357.00%,Ended,12886,1.61117E+12,June 15 2018,,,,
https://www.kickstarter.com/projects/highergrounds/the-host-a-cybernetic-setting-guide-for-warsong?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6233669#item6233669,15,https://www.kicktraq.com/projects/highergrounds/the-host-a-cybernetic-setting-guide-for-warsong/,non-5E,https://rpggeek.com/rpg/47304/warsong-second-edition,,The Host - A cybernetic setting guide for Warsong,8-Jul-18,Y,USD,499,1,499,Y,N,Y,$499 ,499.00%,Ended,499,1.61117E+12,June 22 2018,,,,
https://www.kickstarter.com/projects/geneva/dragonscales-fantasy-rpg-by-james-m-ward-and-steph?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6189444#item6189444,14,https://www.kicktraq.com/projects/1644549315/dragonscales-fantasy-rpg-by-james-m-ward-and-steph/,RPG,,,Dragonscales Fantasy RPG by James M. Ward and Stephen A. Lee,9-Jul-18,Y,USD,"4,899.00",1,"4,899.00",Y,N,Y,"$4,899 ",122.00%,Ended,4899,1.61117E+12,June 5 2018,,,,
https://www.kickstarter.com/projects/helmgast/hjaltarnas-vag?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6233681#item6233681,15,https://www.kicktraq.com/projects/helmgast/hjaltarnas-vag/,non-5E,https://rpggeek.com/rpg/60917/hjaltarnas-tid,,Hjältarnas väg,10-Jul-18,Y,SEK,"32,544.00",0.1142,"3,716.52",Y,N,Y,"kr32,544 SEK",433.00%,Ended,3716.52,1.61117E+12,June 25 2018,,,,
https://www.kickstarter.com/projects/blackwind/blackwind-project-a-new-plot-driven-tabletop-rpg?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6200208#item6200208,14,https://www.kicktraq.com/projects/1047148810/blackwind-project-a-new-plot-driven-tabletop-rpg/,RPG,,,Blackwind Project: A new plot-driven tabletop RPG,10-Jul-18,Y,USD,"5,736.00",1,"5,736.00",Y,N,Y,"$5,736 ",573.00%,Ended,5736,1.61117E+12,June 10 2018,,,,
https://www.kickstarter.com/projects/xig-games/velvet-generation?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6201983#item6201983,14,https://www.kicktraq.com/projects/899112540/velvet-generation/,RPG,,https://rpggeek.com/rpg/2306/starchildren,Velvet Generation,11-Jul-18,Y,USD,"20,103.00",1,"20,103.00",Y,N,Y,"$20,103 ",110.00%,Ended,20103,1.61117E+12,June 11 2018,,,,
https://www.kickstarter.com/projects/wisdomsavemedia/pocket-companion-a-tavern-guide?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6204090#item6204090,14,https://www.kicktraq.com/projects/1445413956/pocket-companion-a-tavern-guide/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Pocket Companion: A Tavern Guide,12-Jul-18,Y,GBP,"13,673.00",1.3177,"18,016.91",Y,N,Y,"£13,673",341.00%,Ended,18016.91,1.61117E+12,June 12 2018,,,,
https://www.kickstarter.com/projects/529669762/dark-times-cyberpunk-supers-rpg?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6204203#item6204203,14,https://www.kicktraq.com/projects/529669762/dark-times-cyberpunk-supers-rpg/,RPG,,,Dark Times- Cyberpunk/Supers RPG,12-Jul-18,Y,USD,"8,421.00",1,"8,421.00",Y,N,Y,"$8,421 ",280.00%,Ended,8421,1.61117E+12,June 12 2018,,,,
https://www.kickstarter.com/projects/596296150/survive-the-night-a-horror-rpg?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6204192#item6204192,14,https://www.kicktraq.com/projects/596296150/survive-the-night-a-horror-rpg/,RPG,,,Survive the Night: A Horror RPG,12-Jul-18,Y,USD,"3,863.00",1,"3,863.00",Y,N,Y,"$3,863 ",257.00%,Ended,3863,1.61117E+12,June 12 2018,,,,
https://www.kickstarter.com/projects/autarch/secrets-of-the-nethercity?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6204086#item6204086,14,https://www.kicktraq.com/projects/autarch/secrets-of-the-nethercity/,non-5E,https://rpggeek.com/rpg/17427/adventurer-conqueror-king-system,,Secrets of the Nethercity,13-Jul-18,Y,EUR,"26,252.00",1.17,"30,714.84",Y,N,Y,"€26,252",175.00%,Ended,30714.84,1.61117E+12,June 12 2018,,,,1
https://www.kickstarter.com/projects/gamingballistic/hall-of-judgment-a-dungeon-fantasy-rpg-supplement?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6214228#item6214228,15,https://www.kicktraq.com/projects/2101297466/hall-of-judgment-a-dungeon-fantasy-rpg-supplement/,non-5E,https://rpggeek.com/rpg/43235/dungeon-fantasy-roleplaying-game,,Hall of Judgment - a Dungeon Fantasy RPG Supplement,14-Jul-18,Y,USD,"15,794.00",1,"15,794.00",Y,N,Y,"$15,794 ",526.00%,Ended,15794,1.61117E+12,June 19 2018,,,,
https://www.kickstarter.com/projects/pacesettergames/rise-of-the-nefarious-a-5th-edition-campaign?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6211853#item6211853,14,https://www.kicktraq.com/projects/640360422/rise-of-the-nefarious-a-5th-edition-campaign/,5E,,,Rise of the Nefarious: A 5th Edition Campaign,15-Jul-18,Y,USD,"6,503.00",1,"6,503.00",Y,N,Y,"$6,503 ",325.00%,Ended,6503,1.61117E+12,June 15 2018,,,,
https://www.kickstarter.com/projects/infiniumgamestudio/villainous-compendium-villains-and-henchmen-for-pa?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6233738#item6233738,15,https://www.kicktraq.com/projects/infiniumgamestudio/villainous-compendium-villains-and-henchmen-for-pa/,5E,,,Villainous Compendium: Villains & Henchmen for Pathfinder/5E,15-Jul-18,Y,USD,"9,291.00",1,"9,291.00",Y,N,Y,"$9,291 ",929.00%,Ended,9291,1.61117E+12,June 25 2018,,,,
https://www.kickstarter.com/projects/sessionzero/relics-of-the-retroverse-5e-compatible?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6204969#item6204969,14,https://www.kicktraq.com/projects/sessionzero/relics-of-the-retroverse-5e-compatible/,5E,,,Relics of the Retroverse 5E Compatible,15-Jul-18,Y,USD,"1,491.00",1,Not Funded,N,Y,N,"$1,491 ",29.00%,Cancelled,0,1.61117E+12,June 13 2018,,,,
