,,,1765838930138,,,,,77,,,,,,,,,,,,,,2025-10-24,,,,,,,
https://www.kickstarter.com/projects/1425131577/vault-of-the-forgotten-gods/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11416730#11416730,,https://kicktraq.com/projects/1425131577/vault-of-the-forgotten-gods/,5E,,,Vault of the Forgotten Gods,January 23 2025,Y,GBP,423.00,1.23526178,522.52,Y,N,Y,£423,769.00%,Ended,522.52,1765839024839,January 8 2025,"A modular ready-to-run dungeon crawl for 5e, brimming with divine mysteries, perilous encounters, and legendary treasures. From £1",https://i.kickstarter.com/assets/047/703/971/30127ab9a765758782657c25a5375eaa_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1735751220&width=160&sig=vkHIYBtGgI5rRDThAUHATMBEBYm9MlszyBfC80cOfXA%3D,"[size=14][b][url=https://www.kickstarter.com/projects/1425131577/vault-of-the-forgotten-gods/?ref=kicktraq]Vault of the Forgotten Gods[/url][/b][/size][q]A modular ready-to-run dungeon crawl for 5e, brimming with divine mysteries, perilous encounters, and legendary treasures. From £1[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/047/703/971/30127ab9a765758782657c25a5375eaa_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1735751220&width=160&sig=vkHIYBtGgI5rRDThAUHATMBEBYm9MlszyBfC80cOfXA%3D[/inlineimg][/floatleft][b]Deadline:[/b]01-23-2025[url=https://kicktraq.com/projects/1425131577/vault-of-the-forgotten-gods/][IMG]https://kicktraq.com/projects/1425131577/vault-of-the-forgotten-gods//minichart.png[/IMG][/url]",522.5157329,67.94742951,,
https://www.kickstarter.com/projects/legendarygames/legendary-monsters-vicious-and-valiant/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11441153#11441153,,https://kicktraq.com/projects/legendarygames/legendary-monsters-vicious-and-valiant/,non-5E,https://rpggeek.com/rpg/97874/tales-of-the-valiant,,Legendary Monsters: Vicious and Valiant,January 23 2025,Y,USD,"6,113.00",1,"6,113.00",Y,N,Y,"$6,113",611.00%,Ended,6113,1765839024840,January 14 2025,Over 400 incredible creatures from real-world mythology and fabulous fantasy for Tales of the Valiant and Black Flag Roleplaying!,https://i.kickstarter.com/assets/047/766/153/f5f025274f7e08df93cfe09b2bfa7328_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1736323996&width=160&sig=2jnAdm%2FBG7BHsnyHoomFBT6AQWw06OAA5i5BMIX%2FLuo%3D,[size=14][b][url=https://www.kickstarter.com/projects/legendarygames/legendary-monsters-vicious-and-valiant/?ref=kicktraq]Legendary Monsters: Vicious and Valiant[/url][/b][/size][q]Over 400 incredible creatures from real-world mythology and fabulous fantasy for Tales of the Valiant and Black Flag Roleplaying![/q][floatleft][inlineimg]https://i.kickstarter.com/assets/047/766/153/f5f025274f7e08df93cfe09b2bfa7328_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1736323996&width=160&sig=2jnAdm%2FBG7BHsnyHoomFBT6AQWw06OAA5i5BMIX%2FLuo%3D[/inlineimg][/floatleft][b]Deadline:[/b]01-23-2025[url=https://kicktraq.com/projects/legendarygames/legendary-monsters-vicious-and-valiant/][IMG]https://kicktraq.com/projects/legendarygames/legendary-monsters-vicious-and-valiant//minichart.png[/IMG][/url],6113,1000.490998,,
https://www.kickstarter.com/projects/dnd5e/darragon-chronicles-hardcover-dnd-5e-adventures/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11441202#11441202,,https://kicktraq.com/projects/dnd5e/darragon-chronicles-hardcover-dnd-5e-adventures/,5E,,,Darragon Chronicles: Hardcover (DND 5e Adventures),January 24 2025,Y,USD,"2,543.00",1,"2,543.00",Y,N,Y,"$2,543",2543.00%,Ended,2543,1765839024841,January 14 2025,Six adventures in the world's of Darragon for the 5th edition of Dungeons & Dragons (D&D).,https://i.kickstarter.com/assets/047/737/417/65f567239a0489de66fe4cc87d4a91f8_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1736098847&width=160&sig=%2FbK2OeAPCaxRA5ijK9T7oSOeKgE3HORjOB56LuSizaY%3D,[size=14][b][url=https://www.kickstarter.com/projects/dnd5e/darragon-chronicles-hardcover-dnd-5e-adventures/?ref=kicktraq]Darragon Chronicles: Hardcover (DND 5e Adventures)[/url][/b][/size][q]Six adventures in the world's of Darragon for the 5th edition of Dungeons & Dragons (D&D).[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/047/737/417/65f567239a0489de66fe4cc87d4a91f8_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1736098847&width=160&sig=%2FbK2OeAPCaxRA5ijK9T7oSOeKgE3HORjOB56LuSizaY%3D[/inlineimg][/floatleft][b]Deadline:[/b]01-24-2025[url=https://kicktraq.com/projects/dnd5e/darragon-chronicles-hardcover-dnd-5e-adventures/][IMG]https://kicktraq.com/projects/dnd5e/darragon-chronicles-hardcover-dnd-5e-adventures//minichart.png[/IMG][/url],2543,100,,
https://www.kickstarter.com/projects/laygones/100-unique-factions/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11397008#11397008,,https://kicktraq.com/projects/laygones/100-unique-factions/,5E,,,100 Unique Factions for D&D 5e!,January 25 2025,Y,USD,"26,957.00",1,"26,957.00",Y,N,Y,"$26,957",53910.00%,Ended,26957,1765839024842,January 4 2025,"A DnD 5E supplement packed with: Guilds, Clans, Cults, Orders, Houses, Leaders, 100 pages for your Campaign or Adventure! (Make 100)",https://i.kickstarter.com/assets/047/713/764/d9f725c9f9fdb32492f70220334047b0_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1735850996&width=160&sig=i8uMxPvHVdBoUglA9NJL4pnyFN7C7MV3MgTyFO4UF%2Fs%3D,"[size=14][b][url=https://www.kickstarter.com/projects/laygones/100-unique-factions/?ref=kicktraq]100 Unique Factions for D&D 5e![/url][/b][/size][q]A DnD 5E supplement packed with: Guilds, Clans, Cults, Orders, Houses, Leaders, 100 pages for your Campaign or Adventure! (Make 100)[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/047/713/764/d9f725c9f9fdb32492f70220334047b0_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1735850996&width=160&sig=i8uMxPvHVdBoUglA9NJL4pnyFN7C7MV3MgTyFO4UF%2Fs%3D[/inlineimg][/floatleft][b]Deadline:[/b]01-25-2025[url=https://kicktraq.com/projects/laygones/100-unique-factions/][IMG]https://kicktraq.com/projects/laygones/100-unique-factions//minichart.png[/IMG][/url]",26957,50.00370989,,
https://www.kickstarter.com/projects/comic-crawl-classics/let-the-games-begin-xcrawl-olympics/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11416679#11416679,,https://kicktraq.com/projects/comic-crawl-classics/let-the-games-begin-xcrawl-olympics/,non-5E,https://rpggeek.com/rpg/104580/xcrawl-classics-role-playing-game,,Let the Games Begin - Xcrawl Olympics,January 25 2025,Y,USD,"4,420.00",1,"4,420.00",Y,N,Y,"$4,420",442.00%,Ended,4420,1765839024842,January 7 2025,Xcrawl has gone worldwide as live dungeon crawling comes to the Olympic Games.,https://i.kickstarter.com/assets/046/710/926/f80366f96249e4265d7a5ff3f9baf4bf_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1727833300&width=160&sig=K6cQP6b1eTFPYjGGMdISUVrIDEYXlaGUcPdmX%2BcRPug%3D,[size=14][b][url=https://www.kickstarter.com/projects/comic-crawl-classics/let-the-games-begin-xcrawl-olympics/?ref=kicktraq]Let the Games Begin - Xcrawl Olympics[/url][/b][/size][q]Xcrawl has gone worldwide as live dungeon crawling comes to the Olympic Games.[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/046/710/926/f80366f96249e4265d7a5ff3f9baf4bf_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1727833300&width=160&sig=K6cQP6b1eTFPYjGGMdISUVrIDEYXlaGUcPdmX%2BcRPug%3D[/inlineimg][/floatleft][b]Deadline:[/b]01-25-2025[url=https://kicktraq.com/projects/comic-crawl-classics/let-the-games-begin-xcrawl-olympics/][IMG]https://kicktraq.com/projects/comic-crawl-classics/let-the-games-begin-xcrawl-olympics//minichart.png[/IMG][/url],4420,1000,,1
https://www.kickstarter.com/projects/482738549/xenosalvage-dark-sci-fi-rpg-compatible-with-shadowdark/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11393623#11393623,,https://kicktraq.com/projects/482738549/xenosalvage-dark-sci-fi-rpg-compatible-with-shadowdark/,non-5E,https://rpggeek.com/rpg/73714/shadowdark-rpg,,Xenosalvage: Dark Sci-Fi RPG Compatible with Shadowdark,January 29 2025,Y,USD,"3,143.00",1,"3,143.00",Y,N,Y,"$3,143",785.00%,Ended,3143,1765839024843,January 3 2025,Crawling deadly alien ruins and xenobeast-infested crashed UFOs on a ravaged Earth in search of precious artifacts.,https://i.kickstarter.com/assets/047/690/268/8bc46888bee321af622562c171e9f395_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1735579569&width=160&sig=F5cEnCZ3RsfYmTZYsldXzc5%2FwsTGUHGi3vG6kH3AF9Q%3D,[size=14][b][url=https://www.kickstarter.com/projects/482738549/xenosalvage-dark-sci-fi-rpg-compatible-with-shadowdark/?ref=kicktraq]Xenosalvage: Dark Sci-Fi RPG Compatible with Shadowdark[/url][/b][/size][q]Crawling deadly alien ruins and xenobeast-infested crashed UFOs on a ravaged Earth in search of precious artifacts.[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/047/690/268/8bc46888bee321af622562c171e9f395_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1735579569&width=160&sig=F5cEnCZ3RsfYmTZYsldXzc5%2FwsTGUHGi3vG6kH3AF9Q%3D[/inlineimg][/floatleft][b]Deadline:[/b]01-29-2025[url=https://kicktraq.com/projects/482738549/xenosalvage-dark-sci-fi-rpg-compatible-with-shadowdark/][IMG]https://kicktraq.com/projects/482738549/xenosalvage-dark-sci-fi-rpg-compatible-with-shadowdark//minichart.png[/IMG][/url],3143,400.3821656,,1
https://www.kickstarter.com/projects/557168934/aphrodite-hera-class-ified-2-dandd-original-classes/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11416718#11416718,,https://kicktraq.com/projects/557168934/aphrodite-hera-class-ified-2-dandd-original-classes/,5E,,,Aphrodite/Hera Class-ified - 2 D&D Original Classes!,January 30 2025,Y,EUR,"3,212.00",1.0389,"3,336.95",Y,N,Y,"€3,212",1070.00%,Ended,3336.95,1765839024844,January 6 2025,Two DnD 5e Classes Inspired by the Gods of Greek Mythology: Aphrodite and Hera.,https://i.kickstarter.com/assets/047/654/257/14585950be550753096cd2512ef07dd4_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1735067327&width=160&sig=x%2BunfJC78FwkB1tw21q8kENFu4T%2FuMJlTQDFENkEtZE%3D,[size=14][b][url=https://www.kickstarter.com/projects/557168934/aphrodite-hera-class-ified-2-dandd-original-classes/?ref=kicktraq]Aphrodite/Hera Class-ified - 2 D&D Original Classes![/url][/b][/size][q]Two DnD 5e Classes Inspired by the Gods of Greek Mythology: Aphrodite and Hera.[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/047/654/257/14585950be550753096cd2512ef07dd4_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1735067327&width=160&sig=x%2BunfJC78FwkB1tw21q8kENFu4T%2FuMJlTQDFENkEtZE%3D[/inlineimg][/floatleft][b]Deadline:[/b]01-30-2025[url=https://kicktraq.com/projects/557168934/aphrodite-hera-class-ified-2-dandd-original-classes/][IMG]https://kicktraq.com/projects/557168934/aphrodite-hera-class-ified-2-dandd-original-classes//minichart.png[/IMG][/url],3336.9468,311.8641869,,
https://www.kickstarter.com/projects/458886079/red-in-tooth-and-claw/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11441101#11441101,,https://kicktraq.com/projects/458886079/red-in-tooth-and-claw/,5E,,,Red In Tooth And Claw,January 30 2025,Y,USD,"1,186.00",1,"1,186.00",Y,N,Y,"$1,186",237.00%,Ended,1186,1765839024845,January 14 2025,A 5e-compatible supplement of survival horror in a bloody wilderness,https://i.kickstarter.com/assets/047/835/154/7adffb339de94ab248d04539f268e9c4_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1736899669&width=160&sig=iXdkRIMoU9nxEXHaX170wV5%2Bmln1afT6xcbMZgnwxPU%3D,[size=14][b][url=https://www.kickstarter.com/projects/458886079/red-in-tooth-and-claw/?ref=kicktraq]Red In Tooth And Claw[/url][/b][/size][q]A 5e-compatible supplement of survival horror in a bloody wilderness[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/047/835/154/7adffb339de94ab248d04539f268e9c4_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1736899669&width=160&sig=iXdkRIMoU9nxEXHaX170wV5%2Bmln1afT6xcbMZgnwxPU%3D[/inlineimg][/floatleft][b]Deadline:[/b]01-30-2025[url=https://kicktraq.com/projects/458886079/red-in-tooth-and-claw/][IMG]https://kicktraq.com/projects/458886079/red-in-tooth-and-claw//minichart.png[/IMG][/url],1186,500.4219409,,
https://www.kickstarter.com/projects/ericbleney/the-plane-walker-5e/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11441175#11441175,,https://kicktraq.com/projects/ericbleney/the-plane-walker-5e/,5E,,,The Plane Walker 5E,January 30 2025,Y,CAD,"2,457.00",0.68963,"1,694.42",Y,N,Y,"$2,457 CAD",2457.00%,Ended,1694.42,1765839024846,January 14 2025,Embark on a journey through time and planes in this 5e adventure for 3-5 characters level 5.,https://i.kickstarter.com/assets/047/782/524/0bf65dea16048eacc90d52f780db002e_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1736448477&width=160&sig=nqmmh0kUHKX8IAEjrQetVz0VUCZ3W4itDW6X6qhj%2BPE%3D,[size=14][b][url=https://www.kickstarter.com/projects/ericbleney/the-plane-walker-5e/?ref=kicktraq]The Plane Walker 5E[/url][/b][/size][q]Embark on a journey through time and planes in this 5e adventure for 3-5 characters level 5.[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/047/782/524/0bf65dea16048eacc90d52f780db002e_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1736448477&width=160&sig=nqmmh0kUHKX8IAEjrQetVz0VUCZ3W4itDW6X6qhj%2BPE%3D[/inlineimg][/floatleft][b]Deadline:[/b]01-30-2025[url=https://kicktraq.com/projects/ericbleney/the-plane-walker-5e/][IMG]https://kicktraq.com/projects/ericbleney/the-plane-walker-5e//minichart.png[/IMG][/url],1694.42091,68.963,,
https://www.kickstarter.com/projects/0-hr/daisho-starship-map-and-miniatures/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11441087#11441087,,https://kicktraq.com/projects/0-hr/daisho-starship-map-and-miniatures/,non-5E,https://rpggeek.com/rpg/43232/starfinder-system-compatible-product,,Daisho: Starship Map & Miniatures,January 30 2025,Y,USD,"8,142.00",1,"8,142.00",Y,N,Y,"$8,142",271.00%,Ended,8142,1765839024846,January 15 2025,Starship poster map and miniatures for Starfinder & sci-fi RPGs. Two fast ships that join together or operate independently.,https://i.kickstarter.com/assets/047/779/976/3dfd289051ac55618c5ba0e19950071d_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1736432343&width=160&sig=WRMrWCFcRNDGfaVNNW17WajEt2cXx26RboHB7xiCV%2FA%3D,[size=14][b][url=https://www.kickstarter.com/projects/0-hr/daisho-starship-map-and-miniatures/?ref=kicktraq]Daisho: Starship Map & Miniatures[/url][/b][/size][q]Starship poster map and miniatures for Starfinder & sci-fi RPGs. Two fast ships that join together or operate independently.[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/047/779/976/3dfd289051ac55618c5ba0e19950071d_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1736432343&width=160&sig=WRMrWCFcRNDGfaVNNW17WajEt2cXx26RboHB7xiCV%2FA%3D[/inlineimg][/floatleft][b]Deadline:[/b]01-30-2025[url=https://kicktraq.com/projects/0-hr/daisho-starship-map-and-miniatures/][IMG]https://kicktraq.com/projects/0-hr/daisho-starship-map-and-miniatures//minichart.png[/IMG][/url],8142,3004.428044,,
https://www.kickstarter.com/projects/nordicskalds/to-the-rescue-0/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11441067#11441067,,https://kicktraq.com/projects/nordicskalds/to-the-rescue-0/,non-5E,https://rpggeek.com/rpg/79109/dragonbane,,To the Rescue!,January 30 2025,Y,SEK,"122,266.00",0.090478,"11,062.38",Y,N,Y,"kr122,266 SEK",12220.00%,Ended,11062.38,1765839024847,January 16 2025,"A grim adventure for Dragonbane / Drakar och Demoner set in Windheim, but playable in any world setting.",https://i.kickstarter.com/assets/047/683/278/0e5342d21b36f3485998965d9408daca_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1735499774&width=160&sig=9hqCpoJO5y%2FniWKPVN00WHim9gb7rMHmQn655%2BCSCYc%3D,"[size=14][b][url=https://www.kickstarter.com/projects/nordicskalds/to-the-rescue-0/?ref=kicktraq]To the Rescue![/url][/b][/size][q]A grim adventure for Dragonbane / Drakar och Demoner set in Windheim, but playable in any world setting.[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/047/683/278/0e5342d21b36f3485998965d9408daca_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1735499774&width=160&sig=9hqCpoJO5y%2FniWKPVN00WHim9gb7rMHmQn655%2BCSCYc%3D[/inlineimg][/floatleft][b]Deadline:[/b]01-30-2025[url=https://kicktraq.com/projects/nordicskalds/to-the-rescue-0/][IMG]https://kicktraq.com/projects/nordicskalds/to-the-rescue-0//minichart.png[/IMG][/url]",11062.38315,90.526867,,
https://www.kickstarter.com/projects/felixs/dandd-5e-blights-catastrophes-and-scourges-on-the-realm/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11382166#11382166,,https://kicktraq.com/projects/felixs/dandd-5e-blights-catastrophes-and-scourges-on-the-realm/,5E,,,"D&D 5e: Blights, Catastrophes & Scourges on the Realm",January 31 2025,Y,GBP,"3,857.00",1.240055,"4,782.89",Y,N,Y,"£3,857",2571.00%,Ended,4782.89,1765839024848,January 1 2025,A collection of global catastrophic events impacting society that can be incorporated into dungeons and dragons 5e storylines.,https://i.kickstarter.com/assets/047/685/230/83b915f55e23972f3f362e8e5f9bf8b2_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1735520572&width=160&sig=btGwnWi09AO9HAtjqaV2ZlVGVf70tmftdMBGbGIIEss%3D,"[size=14][b][url=https://www.kickstarter.com/projects/felixs/dandd-5e-blights-catastrophes-and-scourges-on-the-realm/?ref=kicktraq]D&D 5e: Blights, Catastrophes & Scourges on the Realm[/url][/b][/size][q]A collection of global catastrophic events impacting society that can be incorporated into dungeons and dragons 5e storylines.[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/047/685/230/83b915f55e23972f3f362e8e5f9bf8b2_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1735520572&width=160&sig=btGwnWi09AO9HAtjqaV2ZlVGVf70tmftdMBGbGIIEss%3D[/inlineimg][/floatleft][b]Deadline:[/b]01-31-2025[url=https://kicktraq.com/projects/felixs/dandd-5e-blights-catastrophes-and-scourges-on-the-realm/][IMG]https://kicktraq.com/projects/felixs/dandd-5e-blights-catastrophes-and-scourges-on-the-realm//minichart.png[/IMG][/url]",4782.892135,186.0323662,,
https://www.kickstarter.com/projects/s-o-c/dungeon-a-dying-mmo-fantasy-roleplaying-game/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11421839#11421839,,https://kicktraq.com/projects/s-o-c/dungeon-a-dying-mmo-fantasy-roleplaying-game/,non-5E,https://rpggeek.com/rpg/72061/dungeon,,.DUNGEON a Dying MMO Fantasy Roleplaying Game,January 31 2025,Y,USD,"32,838.00",1,"32,838.00",Y,N,Y,"$32,838",273.00%,Ended,32838,1765839024849,January 10 2025,Explore the polygonal wasteland of your childhood MMO in the new edition of this award-winning tabletop game!,https://i.kickstarter.com/assets/047/791/645/8b5dddc9f1a87df31f8029169cff26ec_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1736521678&width=160&sig=9cTNg3fskmnBeywcyIismPBoh%2B8sK7nCLLUUtuo1q2A%3D,[size=14][b][url=https://www.kickstarter.com/projects/s-o-c/dungeon-a-dying-mmo-fantasy-roleplaying-game/?ref=kicktraq].DUNGEON a Dying MMO Fantasy Roleplaying Game[/url][/b][/size][q]Explore the polygonal wasteland of your childhood MMO in the new edition of this award-winning tabletop game![/q][floatleft][inlineimg]https://i.kickstarter.com/assets/047/791/645/8b5dddc9f1a87df31f8029169cff26ec_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1736521678&width=160&sig=9cTNg3fskmnBeywcyIismPBoh%2B8sK7nCLLUUtuo1q2A%3D[/inlineimg][/floatleft][b]Deadline:[/b]01-31-2025[url=https://kicktraq.com/projects/s-o-c/dungeon-a-dying-mmo-fantasy-roleplaying-game/][IMG]https://kicktraq.com/projects/s-o-c/dungeon-a-dying-mmo-fantasy-roleplaying-game//minichart.png[/IMG][/url],32838,12028.57143,,
https://www.kickstarter.com/projects/legendsofathelu/the-avatar-of-aramil/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11441210#11441210,,https://kicktraq.com/projects/legendsofathelu/the-avatar-of-aramil/,5E,,,The Avatar of Aramil,January 31 2025,Y,USD,"2,468.00",1,"2,468.00",Y,N,Y,"$2,468",274.00%,Ended,2468,1765839024850,January 13 2025,Intrigue with the Gods in 5e. An Avatar of a Goddess has manifested in the village of Aramil - what are her divine plans?,https://i.kickstarter.com/assets/044/089/586/8462a10075fd9fd236e9a0d1eb36e9a0_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1708572575&width=160&sig=WcBs6UbYlPF6DDsa%2B7fYwGStpVewkIioxDFqDJ15htE%3D,[size=14][b][url=https://www.kickstarter.com/projects/legendsofathelu/the-avatar-of-aramil/?ref=kicktraq]The Avatar of Aramil[/url][/b][/size][q]Intrigue with the Gods in 5e. An Avatar of a Goddess has manifested in the village of Aramil - what are her divine plans?[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/044/089/586/8462a10075fd9fd236e9a0d1eb36e9a0_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1708572575&width=160&sig=WcBs6UbYlPF6DDsa%2B7fYwGStpVewkIioxDFqDJ15htE%3D[/inlineimg][/floatleft][b]Deadline:[/b]01-31-2025[url=https://kicktraq.com/projects/legendsofathelu/the-avatar-of-aramil/][IMG]https://kicktraq.com/projects/legendsofathelu/the-avatar-of-aramil//minichart.png[/IMG][/url],2468,900.729927,,
https://www.kickstarter.com/projects/ericfrombloatgames/vigilante-city-for-5e-street-level-superhero-ttrpg/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11441138#11441138,,https://kicktraq.com/projects/ericfrombloatgames/vigilante-city-for-5e-street-level-superhero-ttrpg/,5E,,,Vigilante City for 5e - Street Level Superhero TTRPG,January 31 2025,Y,USD,"9,031.00",1,"9,031.00",Y,N,Y,"$9,031",125.00%,Ended,9031,1765839024851,January 14 2025,Punch crime in the mouth one adventure at a time!,https://i.kickstarter.com/assets/047/711/448/86771bd4e9286c88aad7a68eb369a68d_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1735832803&width=160&sig=mbseOfeVh4yKczROOiKG3907NjSBiDA3B73KzO7AVtM%3D,[size=14][b][url=https://www.kickstarter.com/projects/ericfrombloatgames/vigilante-city-for-5e-street-level-superhero-ttrpg/?ref=kicktraq]Vigilante City for 5e - Street Level Superhero TTRPG[/url][/b][/size][q]Punch crime in the mouth one adventure at a time![/q][floatleft][inlineimg]https://i.kickstarter.com/assets/047/711/448/86771bd4e9286c88aad7a68eb369a68d_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1735832803&width=160&sig=mbseOfeVh4yKczROOiKG3907NjSBiDA3B73KzO7AVtM%3D[/inlineimg][/floatleft][b]Deadline:[/b]01-31-2025[url=https://kicktraq.com/projects/ericfrombloatgames/vigilante-city-for-5e-street-level-superhero-ttrpg/][IMG]https://kicktraq.com/projects/ericfrombloatgames/vigilante-city-for-5e-street-level-superhero-ttrpg//minichart.png[/IMG][/url],9031,7224.8,,
https://www.kickstarter.com/projects/sidequests/d100-dungeons-100-unique-locations-for-dnd-5e/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?page=2,,https://kicktraq.com/projects/sidequests/d100-dungeons-100-unique-locations-for-dnd-5e/,5E,,,D100 DUNGEONS: 100 Unique Locations for DnD 5E!,January 31 2025,Y,CAD,"4,298.00",0.6876397,"2,955.48",Y,N,Y,"$4,298 CAD",429.00%,Ended,2955.48,1765839024852,January 16 2025,"Roll for your next adventure! One hundred ready-to-play encounters for DnD, Pathfinder, or any fantasy TTRPG!",https://i.kickstarter.com/assets/047/810/758/bf44ee34c010513a9107414c0f3610dd_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1736716505&width=160&sig=Kydyj5Yfml9cvQQVTgZljT%2Fw9Mi%2FjBV%2BbS0CiHJTRnE%3D,"[size=14][b][url=https://www.kickstarter.com/projects/sidequests/d100-dungeons-100-unique-locations-for-dnd-5e/?ref=kicktraq]D100 DUNGEONS: 100 Unique Locations for DnD 5E![/url][/b][/size][q]Roll for your next adventure! One hundred ready-to-play encounters for DnD, Pathfinder, or any fantasy TTRPG![/q][floatleft][inlineimg]https://i.kickstarter.com/assets/047/810/758/bf44ee34c010513a9107414c0f3610dd_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1736716505&width=160&sig=Kydyj5Yfml9cvQQVTgZljT%2Fw9Mi%2FjBV%2BbS0CiHJTRnE%3D[/inlineimg][/floatleft][b]Deadline:[/b]01-31-2025[url=https://kicktraq.com/projects/sidequests/d100-dungeons-100-unique-locations-for-dnd-5e/][IMG]https://kicktraq.com/projects/sidequests/d100-dungeons-100-unique-locations-for-dnd-5e//minichart.png[/IMG][/url]",2955.475431,688.9220118,,
